,time,month,age,temp,lowest_temp,highest_temp,humidity,total_sun,air_pressure,daily_temp_diff,suicide,delayed_unemployment,sex_0,sex_1,marriage_1,marriage_2,marriage_3,marriage_4,job_1,job_2,job_3,job_5,job_6,job_7,job_8,job_9,job_10,edu_1,edu_2,edu_3,edu_4,edu_5,edu_6
153594,13,5,66,16.4,10.4,23.5,60.9,12.9,999.4,13.1,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
153681,8,5,80,17.8,12.1,24.0,62.4,12.5,1002.9,11.9,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
153682,17,5,74,17.8,12.1,24.0,62.4,12.5,1002.9,11.9,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
153683,19,5,66,17.8,12.1,24.0,62.4,12.5,1002.9,11.9,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
153916,10,5,73,18.6,12.7,25.4,57.0,11.6,1009.4,12.7,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
153917,8,5,78,18.6,12.7,25.4,57.0,11.6,1009.4,12.7,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154078,9,5,70,20.2,15.1,26.9,47.1,11.1,1010.9,11.8,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154079,9,5,73,20.2,15.1,26.9,47.1,11.1,1010.9,11.8,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
154099,10,5,71,20.2,15.1,26.9,47.1,11.1,1010.9,11.8,1,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
154100,17,5,88,20.2,15.1,26.9,47.1,11.1,1010.9,11.8,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154276,7,5,82,17.4,12.3,24.2,73.9,4.5,999.4,11.9,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
154277,9,5,88,17.4,12.3,24.2,73.9,4.5,999.4,11.9,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
154287,16,5,70,17.4,12.3,24.2,73.9,4.5,999.4,11.9,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
154289,17,5,88,17.4,12.3,24.2,73.9,4.5,999.4,11.9,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
154372,14,5,82,15.9,10.8,21.9,57.0,12.3,999.7,11.1,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
154450,14,5,69,15.9,10.8,21.9,57.0,12.3,999.7,11.1,1,4.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
154451,17,5,65,15.9,10.8,21.9,57.0,12.3,999.7,11.1,1,4.9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
154452,0,5,69,15.9,10.8,21.9,57.0,12.3,999.7,11.1,1,4.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
154541,0,5,81,19.3,10.9,26.6,48.8,13.1,1005.7,15.7,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
154542,16,5,82,19.3,10.9,26.6,48.8,13.1,1005.7,15.7,1,4.9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
154544,12,5,68,19.3,10.9,26.6,48.8,13.1,1005.7,15.7,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154805,9,5,69,22.3,13.5,29.5,40.3,13.2,1008.0,16.0,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
154806,17,5,76,22.3,13.5,29.5,40.3,13.2,1008.0,16.0,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154807,15,5,71,22.3,13.5,29.5,40.3,13.2,1008.0,16.0,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154808,17,5,78,22.3,13.5,29.5,40.3,13.2,1008.0,16.0,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154901,15,5,72,24.3,16.3,31.9,36.4,13.4,1007.2,15.6,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
155205,18,5,85,24.0,16.8,31.6,32.0,12.8,1007.2,14.8,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155220,9,5,76,24.0,16.8,31.6,32.0,12.8,1007.2,14.8,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
155231,11,5,80,24.0,16.8,31.6,32.0,12.8,1007.2,14.8,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
155232,1,5,87,24.0,16.8,31.6,32.0,12.8,1007.2,14.8,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
155408,1,5,76,24.1,17.8,30.4,23.8,12.4,1007.9,12.6,1,4.9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
155409,10,5,94,24.1,17.8,30.4,23.8,12.4,1007.9,12.6,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
155415,17,5,93,24.1,17.8,30.4,23.8,12.4,1007.9,12.6,1,4.9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
155524,5,5,74,24.7,17.6,31.7,35.0,11.8,1006.0,14.1,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
155525,7,5,74,24.7,17.6,31.7,35.0,11.8,1006.0,14.1,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155589,5,5,75,23.3,18.3,29.4,43.0,7.7,1002.2,11.1,1,4.9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
155601,5,5,77,23.3,18.3,29.4,43.0,7.7,1002.2,11.1,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155602,6,5,77,23.3,18.3,29.4,43.0,7.7,1002.2,11.1,1,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
155753,14,5,83,16.8,15.4,21.8,82.6,2.3,996.9,6.4,1,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
155755,20,5,69,16.8,15.4,21.8,82.6,2.3,996.9,6.4,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155756,5,5,80,16.8,15.4,21.8,82.6,2.3,996.9,6.4,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
155757,8,5,70,16.8,15.4,21.8,82.6,2.3,996.9,6.4,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
155760,15,5,70,16.8,15.4,21.8,82.6,2.3,996.9,6.4,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
155947,16,5,68,19.7,15.3,24.4,67.9,5.1,999.8,9.1,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156029,17,5,79,19.7,15.3,24.4,67.9,5.1,999.8,9.1,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
156115,0,5,69,19.4,17.5,22.9,72.0,1.5,1000.5,5.4,1,4.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
156116,10,5,77,19.4,17.5,22.9,72.0,1.5,1000.5,5.4,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156395,12,5,66,20.9,14.8,27.1,61.3,8.3,1001.3,12.3,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156396,18,5,83,20.9,14.8,27.1,61.3,8.3,1001.3,12.3,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
156541,13,5,80,21.7,17.2,28.0,56.1,13.1,997.9,10.8,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156624,8,5,72,21.5,17.2,27.6,56.1,8.7,994.8,10.4,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156658,17,5,83,21.5,17.2,27.6,56.1,8.7,994.8,10.4,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
156659,18,5,70,21.5,17.2,27.6,56.1,8.7,994.8,10.4,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156660,23,5,74,21.5,17.2,27.6,56.1,8.7,994.8,10.4,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
156661,16,5,78,21.5,17.2,27.6,56.1,8.7,994.8,10.4,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156774,10,5,86,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156775,15,5,71,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156801,21,5,74,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
156802,0,5,66,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156804,16,5,87,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
156805,20,5,75,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156806,21,5,78,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156828,7,5,74,22.1,16.9,28.9,57.3,12.8,996.9,12.0,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156989,12,5,80,21.6,17.4,27.6,63.6,11.6,997.4,10.2,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
156990,14,5,68,21.6,17.4,27.6,63.6,11.6,997.4,10.2,1,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156991,0,5,93,21.6,17.4,27.6,63.6,11.6,997.4,10.2,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
156992,20,5,83,21.6,17.4,27.6,63.6,11.6,997.4,10.2,1,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157093,6,6,72,23.3,17.1,29.9,45.8,13.1,997.4,12.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
157107,1,6,83,23.3,17.1,29.9,45.8,13.1,997.4,12.8,1,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
157154,9,6,89,23.3,17.1,29.9,45.8,13.1,997.4,12.8,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157155,11,6,73,23.3,17.1,29.9,45.8,13.1,997.4,12.8,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157331,8,6,73,23.2,17.2,29.1,38.3,13.5,1000.0,11.9,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157334,21,6,69,23.2,17.2,29.1,38.3,13.5,1000.0,11.9,1,4.2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
157601,9,6,79,22.2,17.6,27.7,48.1,11.7,1000.9,10.1,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157746,14,6,69,21.2,18.2,26.3,51.8,2.7,999.1,8.1,1,4.2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
157758,18,6,79,21.2,18.2,26.3,51.8,2.7,999.1,8.1,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
157760,19,6,85,21.2,18.2,26.3,51.8,2.7,999.1,8.1,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157761,8,6,70,21.2,18.2,26.3,51.8,2.7,999.1,8.1,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
157762,8,6,86,21.2,18.2,26.3,51.8,2.7,999.1,8.1,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
157864,16,6,71,24.7,17.3,32.2,47.3,11.8,1000.5,14.9,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
157865,5,6,75,24.7,17.3,32.2,47.3,11.8,1000.5,14.9,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
157866,18,6,87,24.7,17.3,32.2,47.3,11.8,1000.5,14.9,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
157966,5,6,81,23.3,20.8,28.4,49.1,4.6,1002.4,7.6,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
157982,8,6,66,23.3,20.8,28.4,49.1,4.6,1002.4,7.6,1,4.2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
158220,14,6,85,21.7,19.6,25.9,69.5,2.3,1000.3,6.3,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158221,16,6,67,21.7,19.6,25.9,69.5,2.3,1000.3,6.3,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
158222,17,6,82,21.7,19.6,25.9,69.5,2.3,1000.3,6.3,1,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158223,18,6,76,21.7,19.6,25.9,69.5,2.3,1000.3,6.3,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158285,0,6,66,21.7,19.6,25.9,69.5,2.3,1000.3,6.3,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
158391,19,6,76,22.1,18.2,27.7,65.9,11.6,999.7,9.5,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
158439,16,6,75,22.1,18.2,27.7,65.9,11.6,999.7,9.5,1,4.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
158440,18,6,65,22.1,18.2,27.7,65.9,11.6,999.7,9.5,1,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
158460,14,6,75,22.1,18.2,27.7,65.9,11.6,999.7,9.5,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
158461,11,6,83,22.1,18.2,27.7,65.9,11.6,999.7,9.5,1,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
158462,14,6,72,22.1,18.2,27.7,65.9,11.6,999.7,9.5,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158607,9,6,78,24.1,17.8,31.3,59.5,12.4,1000.9,13.5,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
158624,10,6,66,24.1,17.8,31.3,59.5,12.4,1000.9,13.5,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158788,10,6,79,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
158789,12,6,75,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
158790,12,6,86,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158791,19,6,75,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,1,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
158792,8,6,84,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158793,15,6,83,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
158799,6,6,67,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
158827,10,6,82,23.5,20.9,26.5,74.3,0.7,1000.1,5.6,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
158828,11,6,81,23.5,20.9,26.5,74.3,0.7,1000.1,5.6,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158840,16,6,78,23.5,20.9,26.5,74.3,0.7,1000.1,5.6,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
159093,6,6,77,23.5,19.9,26.7,79.4,3.9,995.6,6.8,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
159125,10,6,71,23.5,19.9,26.7,79.4,3.9,995.6,6.8,1,4.2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
159126,16,6,95,23.5,19.9,26.7,79.4,3.9,995.6,6.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
159127,17,6,73,23.5,19.9,26.7,79.4,3.9,995.6,6.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159128,17,6,69,23.5,19.9,26.7,79.4,3.9,995.6,6.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159146,8,6,75,23.5,19.9,26.7,79.4,3.9,995.6,6.8,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
159151,0,6,77,23.5,19.9,26.7,79.4,3.9,995.6,6.8,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159181,0,6,87,23.5,19.4,29.6,70.5,9.2,992.2,10.2,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159182,6,6,82,23.5,19.4,29.6,70.5,9.2,992.2,10.2,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159186,10,6,75,23.5,19.4,29.6,70.5,9.2,992.2,10.2,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
159187,22,6,86,23.5,19.4,29.6,70.5,9.2,992.2,10.2,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
159383,11,6,95,23.8,19.7,29.5,62.5,7.8,992.9,9.8,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
159386,8,6,83,23.8,19.7,29.5,62.5,7.8,992.9,9.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
159387,18,6,74,23.8,19.7,29.5,62.5,7.8,992.9,9.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
159437,19,6,86,23.8,19.7,29.5,62.5,7.8,992.9,9.8,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
159613,22,6,73,20.9,17.4,24.5,81.8,1.9,990.5,7.1,1,4.2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159704,6,6,78,20.9,18.6,24.9,73.5,7.0,990.3,6.3,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159705,6,6,82,20.9,18.6,24.9,73.5,7.0,990.3,6.3,1,4.2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
159706,8,6,83,20.9,18.6,24.9,73.5,7.0,990.3,6.3,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
159728,18,6,73,20.9,18.6,24.9,73.5,7.0,990.3,6.3,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159878,14,6,77,23.8,18.6,29.1,63.1,12.0,998.0,10.5,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159879,17,6,76,23.8,18.6,29.1,63.1,12.0,998.0,10.5,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159880,12,6,68,23.8,18.6,29.1,63.1,12.0,998.0,10.5,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
159881,16,6,68,23.8,18.6,29.1,63.1,12.0,998.0,10.5,1,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160016,12,6,87,24.5,20.1,29.9,58.0,12.5,1001.3,9.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
160017,22,6,91,24.5,20.1,29.9,58.0,12.5,1001.3,9.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
160079,13,6,80,24.5,20.1,29.9,58.0,12.5,1001.3,9.8,1,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
160179,1,6,79,24.1,20.3,29.3,64.5,8.8,998.1,9.0,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
160474,15,6,77,24.7,19.6,30.7,66.0,6.3,996.7,11.1,1,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160477,21,6,70,24.7,19.6,30.7,66.0,6.3,996.7,11.1,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160478,6,6,80,24.7,19.6,30.7,66.0,6.3,996.7,11.1,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
160479,9,6,73,24.7,19.6,30.7,66.0,6.3,996.7,11.1,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
160562,5,6,81,26.0,21.0,31.3,60.1,7.2,996.8,10.3,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160741,4,6,80,24.3,20.9,30.2,75.1,1.0,995.5,9.3,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160742,15,6,90,24.3,20.9,30.2,75.1,1.0,995.5,9.3,1,4.2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
160743,14,6,90,24.3,20.9,30.2,75.1,1.0,995.5,9.3,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
160863,20,6,72,24.7,19.6,29.4,71.0,7.3,995.9,9.8,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160865,12,6,80,24.7,19.6,29.4,71.0,7.3,995.9,9.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
160866,6,6,66,24.7,19.6,29.4,71.0,7.3,995.9,9.8,1,4.2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160870,14,6,69,24.7,19.6,29.4,71.0,7.3,995.9,9.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
160876,14,6,71,24.7,19.6,29.4,71.0,7.3,995.9,9.8,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160893,2,6,67,24.7,19.6,29.4,71.0,7.3,995.9,9.8,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
161055,23,6,70,23.1,21.1,25.7,75.8,3.2,989.7,4.6,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
161104,15,6,88,23.1,21.1,25.7,75.8,3.2,989.7,4.6,1,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
161105,23,6,75,23.1,21.1,25.7,75.8,3.2,989.7,4.6,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
161106,0,6,85,23.1,21.1,25.7,75.8,3.2,989.7,4.6,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
161253,0,6,80,22.8,19.2,26.7,63.1,9.1,993.1,7.5,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
161254,10,6,80,22.8,19.2,26.7,63.1,9.1,993.1,7.5,1,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
161255,17,6,68,22.8,19.2,26.7,63.1,9.1,993.1,7.5,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
161429,13,6,69,24.4,19.4,30.3,58.4,13.4,998.7,10.9,1,4.2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
161430,5,6,71,24.4,19.4,30.3,58.4,13.4,998.7,10.9,1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
161533,3,6,68,24.4,19.9,29.5,55.5,5.0,999.8,9.6,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
161613,11,6,79,24.4,19.9,29.5,55.5,5.0,999.8,9.6,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
161614,16,6,69,24.4,19.9,29.5,55.5,5.0,999.8,9.6,1,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
161615,21,6,74,24.4,19.9,29.5,55.5,5.0,999.8,9.6,1,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
